method,case_id,category,fake_record_name,synthetic_input,element_count,element_size_label,comparator_label,expected_sorted,bsearch_key,bsearch_expected_found,comparator_return_convention,total_order_expectation,antisymmetry_expectation,transitivity_expectation,duplicate_policy,stability_expectation,operation_label,context_label,expected_status,actual_status,c_harness_observation,qsort_observation,bsearch_observation,comparator_check_match,qsort_match,bsearch_match,safe_comparator_match,naive_comparator_match,stability_truth_unspecified,portability_truth_not_tested,production_sort_truth_not_tested,naive_expected_to_fail,output_bytes,elapsed_sec,fail_reason
wrapper_policy_marker,safe_int_comparator_relational_marker_01,comparator_contract,demo_cmp_case,"[7, 3, 9]",3,sizeof(int),safe_int_relational,"[3, 7, 9]",,,negative_zero_positive,True,True,True,n/a,not_stable_unspecified,qsort,comparator_contract,success,success,ok,array_sorted,n/a,True,True,True,True,True,False,False,False,False,2,0.008192942012101412,
wrapper_policy_marker,safe_int_comparator_branchless_marker_01,comparator_contract,demo_cmp_case,"[4, 2, 6]",3,sizeof(int),safe_int_branchless,"[2, 4, 6]",,,negative_zero_positive,True,True,True,n/a,not_stable_unspecified,qsort,comparator_contract,success,success,ok,array_sorted,n/a,True,True,True,True,True,False,False,False,False,2,0.00815455592237413,
wrapper_policy_marker,subtraction_comparator_overflow_triplet_marker_01,overflow_caveat,synthetic_triplet,"[2147483647, -2147483648, 0]",3,sizeof(int),subtraction_comparator_unsafe,"[-2147483648, 0, 2147483647]",,,a_minus_b_overflow_risk,False,False,False,n/a,not_stable_unspecified,qsort,overflow_caveat,skip,skip,not_run_invalid_comparator,not_run,n/a,True,True,True,True,True,False,False,False,True,26,0.0,signed_overflow_risk_subtraction_is_not_comparison
wrapper_policy_marker,subtraction_comparator_nontransitive_marker_01,overflow_caveat,synthetic_triplet,"[2147483640, -10, 10]",3,sizeof(int),subtraction_comparator_unsafe,"[-10, 10, 2147483640]",,,a_minus_b_overflow_risk,False,False,False,n/a,not_stable_unspecified,qsort,overflow_caveat,skip,skip,not_run_invalid_comparator,not_run,n/a,True,True,True,True,True,False,False,False,True,26,0.0,signed_overflow_breaks_transitivity
wrapper_policy_marker,subtraction_comparator_not_passed_to_qsort_01,invalid_comparator_not_run,demo_cmp_case,"[100, -100, 0]",3,sizeof(int),subtraction_comparator_unsafe,"[-100, 0, 100]",,,a_minus_b_overflow_risk,False,False,False,n/a,not_stable_unspecified,qsort,invalid_comparator_not_run,skip,skip,not_run_invalid_comparator,not_run,n/a,True,True,True,True,True,False,False,False,True,26,0.0,subtraction_comparator_not_passed_to_qsort
wrapper_policy_marker,random_comparator_not_run_01,invalid_comparator_not_run,toy_sort_case,"[1, 2, 3]",3,sizeof(int),random_comparator_invalid,"[1, 2, 3]",,,random,False,False,False,n/a,not_stable_unspecified,qsort,invalid_comparator_not_run,skip,skip,not_run_invalid_comparator,not_run,n/a,True,True,True,True,True,False,False,False,True,26,0.0,random_comparator_invalid
wrapper_policy_marker,stateful_flipping_comparator_not_run_01,invalid_comparator_not_run,toy_sort_case,"[1, 2, 3]",3,sizeof(int),stateful_flipping_invalid,"[1, 2, 3]",,,stateful,False,False,False,n/a,not_stable_unspecified,qsort,invalid_comparator_not_run,skip,skip,not_run_invalid_comparator,not_run,n/a,True,True,True,True,True,False,False,False,True,26,0.0,stateful_comparator_invalid
wrapper_policy_marker,cyclic_modulo_comparator_not_run_01,invalid_comparator_not_run,toy_sort_case,"[1, 2, 3]",3,sizeof(int),cyclic_modulo_invalid,"[1, 2, 3]",,,cyclic,False,False,False,n/a,not_stable_unspecified,qsort,invalid_comparator_not_run,skip,skip,not_run_invalid_comparator,not_run,n/a,True,True,True,True,True,False,False,False,True,26,0.0,cyclic_comparator_nontransitive
wrapper_policy_marker,nan_like_partial_order_not_run_01,invalid_comparator_not_run,synthetic_nan_like_case,"[1, 2, 3]",3,sizeof(int),nan_like_partial_order_invalid,"[1, 2, 3]",,,partial_order,False,False,False,n/a,not_stable_unspecified,qsort,invalid_comparator_not_run,skip,skip,not_run_invalid_comparator,not_run,n/a,True,True,True,True,True,False,False,False,True,26,0.0,partial_order_invalid_for_qsort
wrapper_policy_marker,inconsistent_equal_comparator_not_run_01,invalid_comparator_not_run,demo_cmp_case,"[1, 2, 3]",3,sizeof(int),inconsistent_equal_invalid,"[1, 2, 3]",,,inconsistent,False,False,False,n/a,not_stable_unspecified,qsort,invalid_comparator_not_run,skip,skip,not_run_invalid_comparator,not_run,n/a,True,True,True,True,True,False,False,False,True,26,0.0,inconsistent_equal_invalid
wrapper_policy_marker,comparator_total_order_checker_pass_01,comparator_contract,demo_cmp_case,"[1, 2, 3]",3,sizeof(int),safe_int_relational,"[1, 2, 3]",,,negative_zero_positive,True,True,True,n/a,not_stable_unspecified,qsort,comparator_contract,success,success,ok,array_sorted,n/a,True,True,True,True,True,False,False,False,False,2,0.00848209299147129,
wrapper_policy_marker,comparator_total_order_checker_fail_01,comparator_contract,demo_cmp_case,"[1, 2, 3]",3,sizeof(int),subtraction_comparator_unsafe,"[1, 2, 3]",,,a_minus_b_overflow_risk,False,False,False,n/a,not_stable_unspecified,qsort,comparator_contract,skip,skip,not_run_invalid_comparator,not_run,n/a,True,True,True,True,True,False,False,False,True,26,0.0,contract_violation
wrapper_policy_marker,comparator_antisymmetry_checker_pass_01,comparator_contract,demo_cmp_case,"[1, 2, 3]",3,sizeof(int),safe_int_relational,"[1, 2, 3]",,,negative_zero_positive,True,True,True,n/a,not_stable_unspecified,qsort,comparator_contract,success,success,ok,array_sorted,n/a,True,True,True,True,True,False,False,False,False,2,0.00817441614344716,
wrapper_policy_marker,comparator_antisymmetry_checker_fail_01,comparator_contract,demo_cmp_case,"[1, 2, 3]",3,sizeof(int),subtraction_comparator_unsafe,"[1, 2, 3]",,,a_minus_b_overflow_risk,True,False,True,n/a,not_stable_unspecified,qsort,comparator_contract,skip,skip,not_run_invalid_comparator,not_run,n/a,True,True,True,True,True,False,False,False,True,26,0.0,contract_violation
wrapper_policy_marker,comparator_transitivity_checker_pass_01,comparator_contract,demo_cmp_case,"[1, 2, 3]",3,sizeof(int),safe_int_relational,"[1, 2, 3]",,,negative_zero_positive,True,True,True,n/a,not_stable_unspecified,qsort,comparator_contract,success,success,ok,array_sorted,n/a,True,True,True,True,True,False,False,False,False,2,0.008451018016785383,
wrapper_policy_marker,comparator_transitivity_checker_fail_01,comparator_contract,demo_cmp_case,"[1, 2, 3]",3,sizeof(int),subtraction_comparator_unsafe,"[1, 2, 3]",,,a_minus_b_overflow_risk,True,True,False,n/a,not_stable_unspecified,qsort,comparator_contract,skip,skip,not_run_invalid_comparator,not_run,n/a,True,True,True,True,True,False,False,False,True,26,0.0,contract_violation
wrapper_policy_marker,bsearch_found_sorted_array_marker_01,bsearch_policy,toy_bsearch_case,"[1, 3, 5, 7, 9]",5,sizeof(int),safe_int_relational,"[1, 3, 5, 7, 9]",5,True,negative_zero_positive,True,True,True,n/a,not_stable_unspecified,bsearch,bsearch_policy,success,success,ok,n/a,key_found,True,True,True,True,True,False,False,False,False,2,0.008388152113184333,
wrapper_policy_marker,bsearch_missing_sorted_array_marker_01,bsearch_policy,toy_bsearch_case,"[1, 3, 5, 7, 9]",5,sizeof(int),safe_int_relational,"[1, 3, 5, 7, 9]",4,False,negative_zero_positive,True,True,True,n/a,not_stable_unspecified,bsearch,bsearch_policy,success,success,ok,n/a,key_not_found,True,True,True,True,True,False,False,False,False,2,0.007924166042357683,
wrapper_policy_marker,bsearch_requires_sorted_input_marker_01,bsearch_policy,toy_bsearch_case,"[1, 3, 5, 7, 9]",5,sizeof(int),safe_int_relational,"[1, 3, 5, 7, 9]",3,True,negative_zero_positive,True,True,True,n/a,not_stable_unspecified,bsearch,bsearch_policy,success,success,ok,n/a,key_found,True,True,True,True,True,False,False,False,False,2,0.007969601079821587,bsearch_requires_sorted_input
wrapper_policy_marker,bsearch_unsorted_input_not_run_01,invalid_comparator_not_run,toy_bsearch_case,"[5, 1, 9, 3, 7]",5,sizeof(int),safe_int_relational,"[1, 3, 5, 7, 9]",5,True,negative_zero_positive,True,True,True,n/a,not_stable_unspecified,bsearch,invalid_comparator_not_run,skip,skip,not_run_invalid_input,n/a,not_run,True,True,True,True,True,False,False,False,False,21,0.0,bsearch_unsorted_input_invalid
wrapper_policy_marker,bsearch_comparator_consistency_marker_01,bsearch_policy,toy_bsearch_case,"[2, 4, 6, 8]",4,sizeof(int),safe_int_relational,"[2, 4, 6, 8]",6,True,negative_zero_positive,True,True,True,n/a,not_stable_unspecified,bsearch,bsearch_policy,success,success,ok,n/a,key_found,True,True,True,True,True,False,False,False,False,2,0.008028456941246986,
wrapper_policy_marker,qsort_size_parameter_marker_01,qsort_policy,demo_cmp_case,"[2, 1, 3]",3,sizeof(int),safe_int_relational,"[1, 2, 3]",,,negative_zero_positive,True,True,True,n/a,not_stable_unspecified,qsort,qsort_policy,success,success,ok,array_sorted,n/a,True,True,True,True,True,False,False,False,False,2,0.00807421701028943,
wrapper_policy_marker,qsort_nmemb_size_t_marker_01,qsort_policy,demo_cmp_case,"[2, 1, 3]",4,sizeof(int),safe_int_relational,"[1, 2, 3]",,,negative_zero_positive,True,True,True,n/a,not_stable_unspecified,qsort,qsort_policy,success,success,ok,array_sorted,n/a,True,True,True,True,True,False,False,False,False,2,0.008371100993826985,
wrapper_policy_marker,qsort_void_pointer_cast_marker_01,qsort_policy,demo_cmp_case,"[2, 1, 3]",3,sizeof(int),safe_int_relational,"[1, 2, 3]",,,negative_zero_positive,True,True,True,n/a,not_stable_unspecified,qsort,qsort_policy,success,success,ok,array_sorted,n/a,True,True,True,True,True,False,False,False,False,2,0.008099508006125689,
wrapper_policy_marker,qsort_element_size_mismatch_not_run_01,invalid_comparator_not_run,demo_cmp_case,"[2, 1, 3]",3,mismatch,safe_int_relational,"[1, 2, 3]",,,negative_zero_positive,True,True,True,n/a,not_stable_unspecified,qsort,invalid_comparator_not_run,skip,skip,not_run_invalid_input,not_run,n/a,True,True,True,True,True,False,False,False,False,21,0.0,element_size_mismatch
wrapper_policy_marker,qsort_null_base_zero_count_scope_marker_01,qsort_policy,demo_cmp_case,[],0,sizeof(int),safe_int_relational,[],,,negative_zero_positive,True,True,True,n/a,not_stable_unspecified,qsort,qsort_policy,success,success,ok,array_sorted,n/a,True,True,True,True,True,False,False,False,False,2,0.00825360300950706,
wrapper_policy_marker,qsort_null_base_positive_count_not_run_01,invalid_comparator_not_run,demo_cmp_case,"[2, 1, 3]",3,sizeof(int),safe_int_relational,"[1, 2, 3]",,,negative_zero_positive,True,True,True,n/a,not_stable_unspecified,qsort,invalid_comparator_not_run,skip,skip,not_run_invalid_input,not_run,n/a,True,True,True,True,True,False,False,False,False,21,0.0,null_base_positive_count
wrapper_policy_marker,qsort_r_posix_gnu_bsd_portability_marker_01,extension_not_required,toy_context_case,"[1, 2]",2,sizeof(int),safe_int_relational,"[1, 2]",,,negative_zero_positive,True,True,True,n/a,not_stable_unspecified,qsort,extension_not_required,not_tested,not_tested,not_tested,not_tested,not_tested,True,True,True,True,True,False,True,False,False,10,0.0,qsort_r portability differs: GNU vs BSD signature
wrapper_policy_marker,qsort_s_annex_k_context_marker_01,extension_not_required,toy_context_case,"[1, 2]",2,sizeof(int),safe_int_relational,"[1, 2]",,,negative_zero_positive,True,True,True,n/a,not_stable_unspecified,qsort,extension_not_required,not_tested,not_tested,not_tested,not_tested,not_tested,True,True,True,True,True,False,True,False,False,10,0.0,"qsort_s Annex K context parameter, not ISO C portable"
wrapper_policy_marker,global_state_comparator_context_marker_01,extension_not_required,toy_context_case,"[1, 2]",2,sizeof(int),safe_int_relational,"[1, 2]",,,negative_zero_positive,True,True,True,n/a,not_stable_unspecified,qsort,extension_not_required,not_tested,not_tested,not_tested,not_tested,not_tested,True,True,True,True,True,False,True,False,False,10,0.0,"global state comparator context, not thread-safe"
wrapper_policy_marker,function_pointer_overhead_context_marker_01,implementation_context,toy_context_case,"[1, 2]",2,sizeof(int),safe_int_relational,"[1, 2]",,,negative_zero_positive,True,True,True,n/a,not_stable_unspecified,qsort,implementation_context,not_tested,not_tested,not_tested,not_tested,not_tested,True,True,True,True,True,False,False,False,False,10,0.0,"qsort function-pointer overhead, HN performance discussion"
wrapper_policy_marker,std_sort_context_not_tested_01,production_sort_not_tested,toy_context_case,"[1, 2]",2,sizeof(int),safe_int_relational,"[1, 2]",,,negative_zero_positive,True,True,True,n/a,not_stable_unspecified,qsort,production_sort_not_tested,not_tested,not_tested,not_tested,not_tested,not_tested,True,True,True,True,True,False,False,True,False,10,0.0,"C++ std::sort context, not tested in C lab"
wrapper_policy_marker,rust_java_safety_context_not_tested_01,production_sort_not_tested,toy_context_case,"[1, 2]",2,sizeof(int),safe_int_relational,"[1, 2]",,,negative_zero_positive,True,True,True,n/a,not_stable_unspecified,qsort,production_sort_not_tested,not_tested,not_tested,not_tested,not_tested,not_tested,True,True,True,True,True,False,False,True,False,10,0.0,"Rust/Java comparator safety, not tested"
wrapper_policy_marker,glibc_malloc_fallback_not_reproduced_01,implementation_context,toy_context_case,"[1, 2]",2,sizeof(int),safe_int_relational,"[1, 2]",,,negative_zero_positive,True,True,True,n/a,not_stable_unspecified,qsort,implementation_context,not_tested,not_tested,not_tested,not_tested,not_tested,True,True,True,True,True,False,False,False,False,10,0.0,"glibc malloc fallback OOB, not reproduced"
wrapper_policy_marker,glibc_oob_vulnerability_not_reproduced_01,implementation_context,toy_context_case,"[1, 2]",2,sizeof(int),safe_int_relational,"[1, 2]",,,negative_zero_positive,True,True,True,n/a,not_stable_unspecified,qsort,implementation_context,not_tested,not_tested,not_tested,not_tested,not_tested,True,True,True,True,True,False,False,False,False,10,0.0,"glibc OOB vulnerability, not reproduced"
wrapper_policy_marker,cve_boundary_context_marker_01,implementation_context,toy_context_case,"[1, 2]",2,sizeof(int),safe_int_relational,"[1, 2]",,,negative_zero_positive,True,True,True,n/a,not_stable_unspecified,qsort,implementation_context,not_tested,not_tested,not_tested,not_tested,not_tested,True,True,True,True,True,False,False,False,False,10,0.0,"CVE assignment boundary, HN discussion context"
wrapper_policy_marker,dynamic_linking_patch_context_marker_01,implementation_context,toy_context_case,"[1, 2]",2,sizeof(int),safe_int_relational,"[1, 2]",,,negative_zero_positive,True,True,True,n/a,not_stable_unspecified,qsort,implementation_context,not_tested,not_tested,not_tested,not_tested,not_tested,True,True,True,True,True,False,False,False,False,10,0.0,"dynamic linking patch context, glibc fix applies system-wide"
wrapper_policy_marker,production_sort_not_tested_01,production_sort_not_tested,toy_context_case,"[1, 2]",2,sizeof(int),safe_int_relational,"[1, 2]",,,negative_zero_positive,True,True,True,n/a,not_stable_unspecified,qsort,production_sort_not_tested,not_tested,not_tested,not_tested,not_tested,not_tested,True,True,True,True,True,False,False,True,False,10,0.0,"production sort library, not tested"
wrapper_policy_marker,safety_caveat_01,safety_scope,toy_context_case,"[1, 2]",2,sizeof(int),safe_int_relational,"[1, 2]",,,negative_zero_positive,True,True,True,n/a,not_stable_unspecified,qsort,safety_scope,not_tested,not_tested,not_tested,not_tested,not_tested,True,True,True,True,True,False,False,False,False,10,0.0,toy lab safety caveats – not production sorting
copy_size_timing_marker,qsort_valid_small_ints_01,qsort_policy,fake_array,"[5, 2, 8, 1, 9]",5,sizeof(int),safe_int_relational,"[1, 2, 5, 8, 9]",,,negative_zero_positive,True,True,True,n/a,not_stable_unspecified,qsort,qsort_policy,success,success,ok,array_sorted,n/a,True,True,True,True,True,False,False,False,False,2,0.009074301924556494,
copy_size_timing_marker,qsort_valid_reverse_ints_01,qsort_policy,demo_values,"[9, 7, 5, 3, 1]",5,sizeof(int),safe_int_relational,"[1, 3, 5, 7, 9]",,,negative_zero_positive,True,True,True,n/a,not_stable_unspecified,qsort,qsort_policy,success,success,ok,array_sorted,n/a,True,True,True,True,True,False,False,False,False,2,0.008293442893773317,
copy_size_timing_marker,qsort_valid_duplicates_01,qsort_policy,sample_duplicate_group,"[3, 1, 2, 1, 3]",5,sizeof(int),safe_int_relational,"[1, 1, 2, 3, 3]",,,negative_zero_positive,True,True,True,equal_elements_allowed,not_stable_unspecified,qsort,qsort_policy,success,success,ok,array_sorted,n/a,True,True,True,True,True,False,False,False,False,2,0.008206767030060291,
copy_size_timing_marker,qsort_valid_already_sorted_01,qsort_policy,synthetic_order,"[1, 2, 3, 4, 5]",5,sizeof(int),safe_int_relational,"[1, 2, 3, 4, 5]",,,negative_zero_positive,True,True,True,n/a,not_stable_unspecified,qsort,qsort_policy,success,success,ok,array_sorted,n/a,True,True,True,True,True,False,False,False,False,2,0.008422236191108823,
copy_size_timing_marker,qsort_valid_single_element_01,qsort_policy,toy_sort_case,[42],1,sizeof(int),safe_int_relational,[42],,,negative_zero_positive,True,True,True,n/a,not_stable_unspecified,qsort,qsort_policy,success,success,ok,array_sorted,n/a,True,True,True,True,True,False,False,False,False,2,0.008342214161530137,
copy_size_timing_marker,qsort_valid_zero_elements_01,qsort_policy,toy_sort_case,[],0,sizeof(int),safe_int_relational,[],,,negative_zero_positive,True,True,True,n/a,not_stable_unspecified,qsort,qsort_policy,success,success,ok,array_sorted,n/a,True,True,True,True,True,False,False,False,False,2,0.008178699994459748,
copy_size_timing_marker,qsort_valid_records_by_key_01,qsort_policy,example_records,"[30, 10, 20]",3,sizeof(int),safe_int_relational,"[10, 20, 30]",,,negative_zero_positive,True,True,True,n/a,not_stable_unspecified,qsort,qsort_policy,success,success,ok,array_sorted,n/a,True,True,True,True,True,False,False,False,False,2,0.008474034955725074,
copy_size_timing_marker,qsort_equal_elements_order_unspecified_01,stability_caveat,sample_duplicate_group,"[5, 5, 5]",3,sizeof(int),safe_int_relational,"[5, 5, 5]",,,negative_zero_positive,True,True,True,equal_elements_allowed,not_stable_unspecified,qsort,stability_caveat,success,success,ok,array_sorted,n/a,True,True,True,True,True,True,False,False,False,2,0.008386722998693585,equal_element_order_unspecified
copy_size_timing_marker,qsort_not_stable_marker_01,stability_caveat,fictional_items,"[2, 1, 2, 1]",4,sizeof(int),safe_int_relational,"[1, 1, 2, 2]",,,negative_zero_positive,True,True,True,equal_elements_allowed,not_stable_unspecified,qsort,stability_caveat,success,success,ok,array_sorted,n/a,True,True,True,True,True,True,False,False,False,2,0.008092426927760243,qsort_not_guaranteed_stable
copy_size_timing_marker,qsort_comparator_negative_zero_positive_marker_01,comparator_contract,demo_cmp_case,"[3, 1, 2]",3,sizeof(int),safe_int_relational,"[1, 2, 3]",,,negative_zero_positive,True,True,True,n/a,not_stable_unspecified,qsort,comparator_contract,success,success,ok,array_sorted,n/a,True,True,True,True,True,False,False,False,False,2,0.007957353023812175,
copy_size_timing_marker,qsort_boolean_comparator_not_enough_marker_01,comparator_contract,demo_cmp_case,"[3, 1, 2]",3,sizeof(int),boolean_comparator_invalid,"[1, 2, 3]",,,boolean_only,False,False,False,n/a,not_stable_unspecified,qsort,comparator_contract,skip,skip,not_run_invalid_comparator,not_run,n/a,True,True,True,True,True,False,False,False,True,26,0.0,boolean_return_insufficient
copy_size_timing_marker,safe_int_comparator_relational_marker_01,comparator_contract,demo_cmp_case,"[7, 3, 9]",3,sizeof(int),safe_int_relational,"[3, 7, 9]",,,negative_zero_positive,True,True,True,n/a,not_stable_unspecified,qsort,comparator_contract,success,success,ok,array_sorted,n/a,True,True,True,True,True,False,False,False,False,2,0.008239635964855552,
copy_size_timing_marker,safe_int_comparator_branchless_marker_01,comparator_contract,demo_cmp_case,"[4, 2, 6]",3,sizeof(int),safe_int_branchless,"[2, 4, 6]",,,negative_zero_positive,True,True,True,n/a,not_stable_unspecified,qsort,comparator_contract,success,success,ok,array_sorted,n/a,True,True,True,True,True,False,False,False,False,2,0.010425784857943654,
copy_size_timing_marker,subtraction_comparator_overflow_triplet_marker_01,overflow_caveat,synthetic_triplet,"[2147483647, -2147483648, 0]",3,sizeof(int),subtraction_comparator_unsafe,"[-2147483648, 0, 2147483647]",,,a_minus_b_overflow_risk,False,False,False,n/a,not_stable_unspecified,qsort,overflow_caveat,skip,skip,not_run_invalid_comparator,not_run,n/a,True,True,True,True,True,False,False,False,True,26,0.0,signed_overflow_risk_subtraction_is_not_comparison
copy_size_timing_marker,subtraction_comparator_nontransitive_marker_01,overflow_caveat,synthetic_triplet,"[2147483640, -10, 10]",3,sizeof(int),subtraction_comparator_unsafe,"[-10, 10, 2147483640]",,,a_minus_b_overflow_risk,False,False,False,n/a,not_stable_unspecified,qsort,overflow_caveat,skip,skip,not_run_invalid_comparator,not_run,n/a,True,True,True,True,True,False,False,False,True,26,0.0,signed_overflow_breaks_transitivity
copy_size_timing_marker,subtraction_comparator_not_passed_to_qsort_01,invalid_comparator_not_run,demo_cmp_case,"[100, -100, 0]",3,sizeof(int),subtraction_comparator_unsafe,"[-100, 0, 100]",,,a_minus_b_overflow_risk,False,False,False,n/a,not_stable_unspecified,qsort,invalid_comparator_not_run,skip,skip,not_run_invalid_comparator,not_run,n/a,True,True,True,True,True,False,False,False,True,26,0.0,subtraction_comparator_not_passed_to_qsort
copy_size_timing_marker,random_comparator_not_run_01,invalid_comparator_not_run,toy_sort_case,"[1, 2, 3]",3,sizeof(int),random_comparator_invalid,"[1, 2, 3]",,,random,False,False,False,n/a,not_stable_unspecified,qsort,invalid_comparator_not_run,skip,skip,not_run_invalid_comparator,not_run,n/a,True,True,True,True,True,False,False,False,True,26,0.0,random_comparator_invalid
copy_size_timing_marker,stateful_flipping_comparator_not_run_01,invalid_comparator_not_run,toy_sort_case,"[1, 2, 3]",3,sizeof(int),stateful_flipping_invalid,"[1, 2, 3]",,,stateful,False,False,False,n/a,not_stable_unspecified,qsort,invalid_comparator_not_run,skip,skip,not_run_invalid_comparator,not_run,n/a,True,True,True,True,True,False,False,False,True,26,0.0,stateful_comparator_invalid
copy_size_timing_marker,cyclic_modulo_comparator_not_run_01,invalid_comparator_not_run,toy_sort_case,"[1, 2, 3]",3,sizeof(int),cyclic_modulo_invalid,"[1, 2, 3]",,,cyclic,False,False,False,n/a,not_stable_unspecified,qsort,invalid_comparator_not_run,skip,skip,not_run_invalid_comparator,not_run,n/a,True,True,True,True,True,False,False,False,True,26,0.0,cyclic_comparator_nontransitive
copy_size_timing_marker,nan_like_partial_order_not_run_01,invalid_comparator_not_run,synthetic_nan_like_case,"[1, 2, 3]",3,sizeof(int),nan_like_partial_order_invalid,"[1, 2, 3]",,,partial_order,False,False,False,n/a,not_stable_unspecified,qsort,invalid_comparator_not_run,skip,skip,not_run_invalid_comparator,not_run,n/a,True,True,True,True,True,False,False,False,True,26,0.0,partial_order_invalid_for_qsort
copy_size_timing_marker,inconsistent_equal_comparator_not_run_01,invalid_comparator_not_run,demo_cmp_case,"[1, 2, 3]",3,sizeof(int),inconsistent_equal_invalid,"[1, 2, 3]",,,inconsistent,False,False,False,n/a,not_stable_unspecified,qsort,invalid_comparator_not_run,skip,skip,not_run_invalid_comparator,not_run,n/a,True,True,True,True,True,False,False,False,True,26,0.0,inconsistent_equal_invalid
copy_size_timing_marker,comparator_total_order_checker_pass_01,comparator_contract,demo_cmp_case,"[1, 2, 3]",3,sizeof(int),safe_int_relational,"[1, 2, 3]",,,negative_zero_positive,True,True,True,n/a,not_stable_unspecified,qsort,comparator_contract,success,success,ok,array_sorted,n/a,True,True,True,True,True,False,False,False,False,2,0.010431405156850815,
copy_size_timing_marker,comparator_total_order_checker_fail_01,comparator_contract,demo_cmp_case,"[1, 2, 3]",3,sizeof(int),subtraction_comparator_unsafe,"[1, 2, 3]",,,a_minus_b_overflow_risk,False,False,False,n/a,not_stable_unspecified,qsort,comparator_contract,skip,skip,not_run_invalid_comparator,not_run,n/a,True,True,True,True,True,False,False,False,True,26,0.0,contract_violation
copy_size_timing_marker,comparator_antisymmetry_checker_pass_01,comparator_contract,demo_cmp_case,"[1, 2, 3]",3,sizeof(int),safe_int_relational,"[1, 2, 3]",,,negative_zero_positive,True,True,True,n/a,not_stable_unspecified,qsort,comparator_contract,success,success,ok,array_sorted,n/a,True,True,True,True,True,False,False,False,False,2,0.009067086968570948,
copy_size_timing_marker,comparator_antisymmetry_checker_fail_01,comparator_contract,demo_cmp_case,"[1, 2, 3]",3,sizeof(int),subtraction_comparator_unsafe,"[1, 2, 3]",,,a_minus_b_overflow_risk,True,False,True,n/a,not_stable_unspecified,qsort,comparator_contract,skip,skip,not_run_invalid_comparator,not_run,n/a,True,True,True,True,True,False,False,False,True,26,0.0,contract_violation
copy_size_timing_marker,comparator_transitivity_checker_pass_01,comparator_contract,demo_cmp_case,"[1, 2, 3]",3,sizeof(int),safe_int_relational,"[1, 2, 3]",,,negative_zero_positive,True,True,True,n/a,not_stable_unspecified,qsort,comparator_contract,success,success,ok,array_sorted,n/a,True,True,True,True,True,False,False,False,False,2,0.008796794805675745,
copy_size_timing_marker,comparator_transitivity_checker_fail_01,comparator_contract,demo_cmp_case,"[1, 2, 3]",3,sizeof(int),subtraction_comparator_unsafe,"[1, 2, 3]",,,a_minus_b_overflow_risk,True,True,False,n/a,not_stable_unspecified,qsort,comparator_contract,skip,skip,not_run_invalid_comparator,not_run,n/a,True,True,True,True,True,False,False,False,True,26,0.0,contract_violation
copy_size_timing_marker,bsearch_found_sorted_array_marker_01,bsearch_policy,toy_bsearch_case,"[1, 3, 5, 7, 9]",5,sizeof(int),safe_int_relational,"[1, 3, 5, 7, 9]",5,True,negative_zero_positive,True,True,True,n/a,not_stable_unspecified,bsearch,bsearch_policy,success,success,ok,n/a,key_found,True,True,True,True,True,False,False,False,False,2,0.008326619165018201,
copy_size_timing_marker,bsearch_missing_sorted_array_marker_01,bsearch_policy,toy_bsearch_case,"[1, 3, 5, 7, 9]",5,sizeof(int),safe_int_relational,"[1, 3, 5, 7, 9]",4,False,negative_zero_positive,True,True,True,n/a,not_stable_unspecified,bsearch,bsearch_policy,success,success,ok,n/a,key_not_found,True,True,True,True,True,False,False,False,False,2,0.00932331196963787,
copy_size_timing_marker,bsearch_requires_sorted_input_marker_01,bsearch_policy,toy_bsearch_case,"[1, 3, 5, 7, 9]",5,sizeof(int),safe_int_relational,"[1, 3, 5, 7, 9]",3,True,negative_zero_positive,True,True,True,n/a,not_stable_unspecified,bsearch,bsearch_policy,success,success,ok,n/a,key_found,True,True,True,True,True,False,False,False,False,2,0.008281838847324252,bsearch_requires_sorted_input
copy_size_timing_marker,bsearch_unsorted_input_not_run_01,invalid_comparator_not_run,toy_bsearch_case,"[5, 1, 9, 3, 7]",5,sizeof(int),safe_int_relational,"[1, 3, 5, 7, 9]",5,True,negative_zero_positive,True,True,True,n/a,not_stable_unspecified,bsearch,invalid_comparator_not_run,skip,skip,not_run_invalid_input,n/a,not_run,True,True,True,True,True,False,False,False,False,21,0.0,bsearch_unsorted_input_invalid
copy_size_timing_marker,bsearch_comparator_consistency_marker_01,bsearch_policy,toy_bsearch_case,"[2, 4, 6, 8]",4,sizeof(int),safe_int_relational,"[2, 4, 6, 8]",6,True,negative_zero_positive,True,True,True,n/a,not_stable_unspecified,bsearch,bsearch_policy,success,success,ok,n/a,key_found,True,True,True,True,True,False,False,False,False,2,0.008493476081639528,
copy_size_timing_marker,qsort_size_parameter_marker_01,qsort_policy,demo_cmp_case,"[2, 1, 3]",3,sizeof(int),safe_int_relational,"[1, 2, 3]",,,negative_zero_positive,True,True,True,n/a,not_stable_unspecified,qsort,qsort_policy,success,success,ok,array_sorted,n/a,True,True,True,True,True,False,False,False,False,2,0.00834822398610413,
copy_size_timing_marker,qsort_nmemb_size_t_marker_01,qsort_policy,demo_cmp_case,"[2, 1, 3]",4,sizeof(int),safe_int_relational,"[1, 2, 3]",,,negative_zero_positive,True,True,True,n/a,not_stable_unspecified,qsort,qsort_policy,success,success,ok,array_sorted,n/a,True,True,True,True,True,False,False,False,False,2,0.008425725158303976,
